gvkey,cik,datadate,fyear,company name,curcd,Total revenue,Net income(loss),Profitability,ProfitabilityDiff,assests and liabilities other net change,assestsDiff,cash and cash equivalents incease(decrease) ,cashDiff,operating income,incomeDiff,company statement,have 2021
162146,1124524,12/31/2019,2019,CRYOPORT INC,USD,33.942,-18.331,-0.540068352,,-0.356,,9.908,,-5.432,,A,
162146,1124524,12/31/2020,2020,CRYOPORT INC,USD,78.696,-32.693,-0.415434075,0.124634276,-7.847,-7.491,-10.362,-20.27,-8.978,-3.546,A,
178083,1124610,01/31/2020,2019,VMWARE INC -CL A,USD,10811,6412,0.593099621,,1078,,-565,,2464,,A,
178083,1124610,01/31/2021,2020,VMWARE INC -CL A,USD,11767,2058,0.174895895,-0.418203725,602,-476,1739,2304,2909,445,A,
33420,1124796,12/31/2019,2019,NLIGHT INC,USD,176.619,-12.884,-0.072947984,,-2.022,,-32.226,,-2.856,,A,
33420,1124796,12/31/2020,2020,NLIGHT INC,USD,222.789,-20.932,-0.093954369,-0.021006385,1.65,3.672,-14.72,17.506,-9.429,-6.573,A,
181104,1124804,12/31/2019,2019,ALLSCRIPTS HEALTHCARE SOLTNS,USD,1771.677,-182.178,-0.102827999,,-141.823,,-47.256,,252.955,,A,
181104,1124804,12/31/2020,2020,ALLSCRIPTS HEALTHCARE SOLTNS,USD,1502.7,700.407,0.466099022,0.56892702,-19.683,122.14,399.926,447.182,186.616,-66.339,A,
18658,1125345,12/31/2019,2019,MACROGENICS INC,USD,64.188,-151.811,-2.365099396,,-24.444,,-93.656,,-164.879,,A,
18658,1125345,12/31/2020,2020,MACROGENICS INC,USD,104.883,-129.739,-1.236987882,1.128111514,-4.195,20.249,54.659,148.315,-119.103,45.776,A,
178803,1125376,12/31/2019,2019,ENSIGN GROUP INC,USD,2036.524,110.534,0.054275815,,-5.108,,28.092,,181.473,,A,
178803,1125376,12/31/2020,2020,ENSIGN GROUP INC,USD,2402.596,170.478,0.07095575,0.016679934,47.88,52.988,177.387,149.295,277.83,96.357,A,
160213,1126741,03/31/2020,2019,GSI TECHNOLOGY INC,USD,43.343,-10.337,-0.238492952,,-1.367,,9.011,,-9.288,,A,
160213,1126741,03/31/2021,2020,GSI TECHNOLOGY INC,USD,27.729,-21.505,-0.775541851,-0.5370489,-1.105,0.262,-7.272,-16.283,-19.821,-10.533,A,
4809,1128928,12/31/2019,2019,FLOWERS FOODS INC,USD,4123.974,164.538,0.039897924,,13.691,,-14.262,,421.942,,A,
4809,1128928,12/31/2020,2020,FLOWERS FOODS INC,USD,4387.991,152.318,0.034712469,-0.005185455,63.307,49.616,296.432,310.694,513.946,92.004,A,
142546,1129155,12/31/2019,2019,MARINE PRODUCTS CORP,USD,292.136,28.239,0.096663883,,0.781,,11.059,,36.225,,A,
142546,1129155,12/31/2020,2020,MARINE PRODUCTS CORP,USD,239.825,19.444,0.081075784,-0.015588098,-0.694,-1.475,11.769,0.71,27.925,-8.3,A,
187739,1129260,12/31/2019,2019,VOCERA COMMUNICATIONS INC,USD,180.501,-17.98,-0.099611637,,0.833,,-8.572,,-6.834,,A,
187739,1129260,12/31/2020,2020,VOCERA COMMUNICATIONS INC,USD,198.42,-9.656,-0.048664449,0.050947187,4.796,3.963,9.272,17.844,4.38,11.214,A,
160809,1130166,12/31/2019,2019,CYCLACEL PHARMACEUTICALS,USD,0,-7.83,,,-1.994,,-5.619,,-9.662,,A,
160809,1130166,12/31/2020,2020,CYCLACEL PHARMACEUTICALS,USD,0,-8.445,,,0.154,2.148,21.521,27.14,-10.616,-0.954,A,
18172,1130598,12/31/2019,2019,ONCONOVA THERAPEUTICS INC,USD,2.183,-21.503,-9.850206138,,-0.264,,5.756,,-19.842,,A,
18172,1130598,12/31/2020,2020,ONCONOVA THERAPEUTICS INC,USD,0.231,-25.157,-108.9047619,-99.05455577,1.431,1.695,-3.701,-9.457,-24.98,-5.138,A,
166593,1131554,12/31/2019,2019,SYNCHRONOSS TECHNOLOGIES,USD,308.749,-104.593,-0.33876385,,-13.299,,-70.859,,-20.727,,A,
166593,1131554,12/31/2020,2020,SYNCHRONOSS TECHNOLOGIES,USD,291.67,-10.702,-0.036692152,0.302071698,-51.476,-38.177,-5.33,65.529,12.872,33.599,A,
153630,1131903,12/31/2019,2019,SPECTRAL CAPITAL CORP,USD,0,-0.178,,,0,,0,,-0.179,,A,
153630,1131903,12/31/2020,2020,SPECTRAL CAPITAL CORP,USD,0,-0.168,,,0,0,0,0,-0.168,0.011,A,
147249,1133062,09/30/2019,2019,JANEL CORP,USD,84.354,0.274,0.003248216,,-0.022,,1.578,,3.192,,A,
147249,1133062,09/30/2020,2020,JANEL CORP,USD,82.429,-1.725,-0.020927101,-0.024175317,0.145,0.167,1.186,-0.392,0.501,-2.691,A,
149721,1133311,12/31/2019,2019,TRAVELZOO,USD,111.412,4.155,0.037294008,,0.58,,1.249,,10.782,,A,
149721,1133311,12/31/2020,2020,TRAVELZOO,USD,53.601,-13.423,-0.250424432,-0.28771844,1.71,1.13,43.675,42.426,-9.939,-20.721,A,
150221,1133416,12/31/2019,2019,GALECTIN THERAPEUTICS INC,USD,0,-13.294,,,-0.356,,39.227,,-13.438,,A,
150221,1133416,12/31/2020,2020,GALECTIN THERAPEUTICS INC,USD,0,-23.465,,,-1.594,-1.238,-20.338,-59.565,-23.444,-10.006,A,
7985,1133421,12/31/2019,2019,NORTHROP GRUMMAN CORP,USD,33841,2248,0.066428297,,-164,,666,,4987,,A,
7985,1133421,12/31/2020,2020,NORTHROP GRUMMAN CORP,USD,36799,3189,0.086659964,0.020231667,-1106,-942,2662,1996,5332,345,A,
165563,1133818,12/31/2019,2019,BIO-PATH HOLDINGS INC,USD,0,-8.599,,,-0.508,,19.422,,-8.559,,A,
165563,1133818,12/31/2020,2020,BIO-PATH HOLDINGS INC,USD,0,-10.882,,,-0.722,-0.214,-6.671,-26.093,-10.836,-2.277,A,
19205,1133869,12/31/2019,2019,CAPRICOR THERAPEUTICS INC,USD,1.005,-7.642,-7.6039801,,0.185,,-0.646,,-7.562,,A,
19205,1133869,12/31/2020,2020,CAPRICOR THERAPEUTICS INC,USD,0.31,-13.657,-44.05483871,-36.45085861,-0.409,-0.594,28.767,29.413,-13.546,-5.984,A,
150761,1136174,12/31/2019,2019,ONTRAK INC,USD,35.095,-25.659,-0.731129791,,2.046,,10.448,,-19.881,,A,
150761,1136174,12/31/2020,2020,ONTRAK INC,USD,82.837,-22.71,-0.274152854,0.456976936,9.007,6.961,89.192,78.744,-14.42,5.461,A,
144559,1136869,12/31/2019,2019,ZIMMER BIOMET HOLDINGS INC,USD,7982.2,1131.6,0.141765428,,-17.9,,75.1,,2514.4,,A,
144559,1136869,12/31/2020,2020,ZIMMER BIOMET HOLDINGS INC,USD,7024.5,-138.9,-0.019773649,-0.161539077,69.5,87.4,184.2,109.1,1884.4,-630,A,
165993,1136893,12/31/2019,2019,FIDELITY NATIONAL INFO SVCS,USD,10333,298,0.02883964,,-707,,2508,,4021,,A,
165993,1136893,12/31/2020,2020,FIDELITY NATIONAL INFO SVCS,USD,12552,158,0.012587635,-0.016252005,400,1107,819,-1689,4999,978,A,
187169,1137091,12/31/2019,2019,POWER SOLUTIONS INTL INC,USD,546.076,8.248,0.015104125,,14.696,,-0.051,,26.003,,A,
187169,1137091,12/31/2020,2020,POWER SOLUTIONS INTL INC,USD,417.639,-22.982,-0.055028386,-0.07013251,-5.023,-19.719,24.264,24.315,-13.524,-39.527,A,
150937,1137789,06/30/2019,2019,SEAGATE TECHNOLOGY HOLDINGS,USD,10390,2012,0.193647738,,42,,394,,2006,,A,
150937,1137789,06/30/2020,2020,SEAGATE TECHNOLOGY HOLDINGS,USD,10509,1004,0.095537159,-0.09811058,1,-41,-527,-921,1760,-246,A,
150937,1137789,06/30/2021,2021,SEAGATE TECHNOLOGY HOLDINGS,USD,10681,1314,0.123022189,0.02748503,-44,-45,-513,14,1899,139,A,3 years
153957,1137883,12/31/2019,2019,BRAINSTORM CELL THERAPEUTICS,USD,0,-23.253,,,0.924,,-0.406,,-22.837,,A,
153957,1137883,12/31/2020,2020,BRAINSTORM CELL THERAPEUTICS,USD,0,-31.811,,,-6.161,-7.085,37.293,37.699,-31.465,-8.628,A,
66274,1138476,12/31/2019,2019,PACIFIC HEALTH CARE ORG INC,USD,7.331,1.198,0.163415632,,-0.024,,1.032,,1.756,,A,
66274,1138476,12/31/2020,2020,PACIFIC HEALTH CARE ORG INC,USD,6.043,0.55,0.091014397,-0.072401235,0.162,0.186,1.394,0.362,0.875,-0.881,A,
177257,1138639,12/31/2019,2019,INFINERA CORP,USD,1298.865,-386.618,-0.29765834,,69.967,,-109.54,,-83.065,,A,
177257,1138639,12/31/2020,2020,INFINERA CORP,USD,1355.596,-206.723,-0.152496024,0.145162316,-215.332,-285.299,182.586,292.126,-7.512,75.553,A,
176670,1138723,06/30/2019,2019,ACCURAY INC,USD,418.785,-16.43,-0.039232542,,-6.701,,-5.355,,12.547,,A,
176670,1138723,06/30/2020,2020,ACCURAY INC,USD,382.928,3.827,0.009994046,0.049226588,5.633,12.334,21.733,27.088,20.065,7.518,A,
176670,1138723,06/30/2021,2021,ACCURAY INC,USD,396.289,-6.311,-0.015925246,-0.025919292,-3.235,-8.868,8.29,-13.443,28.624,8.559,A,3 years
31370,1138978,08/31/2019,2019,NOVO INTEGRATED SCIENCES INC,USD,9.422,-0.392,-0.041604755,,-0.301,,1.408,,-0.444,,A,
31370,1138978,08/31/2020,2020,NOVO INTEGRATED SCIENCES INC,USD,7.861,-4.915,-0.625238519,-0.583633764,-0.465,-0.164,-0.016,-1.424,-2.787,-2.343,A,
35481,1140102,12/31/2019,2019,HIREQUEST INC,USD,15.876,-0.29,-0.018266566,,2.191,,2.896,,8.285,,A,
35481,1140102,12/31/2020,2020,HIREQUEST INC,USD,13.809,5.359,0.388080238,0.406346803,-3.92,-6.111,9.479,6.583,5.108,-3.177,A,
176378,1140215,12/31/2019,2019,REEDS INC,USD,33.82,-16.112,-0.476404494,,-0.645,,0.289,,-14.197,,A,
176378,1140215,12/31/2020,2020,REEDS INC,USD,41.615,-10.177,-0.244551244,0.231853251,-0.759,-0.114,-0.318,-0.607,-8.528,5.669,A,
144396,1141103,12/31/2019,2019,CROSS COUNTRY HEALTHCARE INC,USD,822.224,-57.713,-0.070191335,,-6.224,,-14.987,,20.042,,A,
144396,1141103,12/31/2020,2020,CROSS COUNTRY HEALTHCARE INC,USD,836.417,-12.962,-0.015497055,0.05469428,-5.344,0.88,0.568,15.555,25.888,5.846,A,
146117,1141240,12/31/2019,2019,LIQUIDMETAL TECHNOLOGIES,USD,1.373,-7.43,-5.411507647,,0.01,,-15.686,,-4.823,,A,
146117,1141240,12/31/2020,2020,LIQUIDMETAL TECHNOLOGIES,USD,0.989,-2.642,-2.671385238,2.74012241,-0.337,-0.347,-18.029,-2.343,-3.138,1.685,A,
160225,1141391,12/31/2019,2019,MASTERCARD INC,USD,16883,8118,0.480838713,,-1438,,632,,10186,,A,
160225,1141391,12/31/2020,2020,MASTERCARD INC,USD,15301,6411,0.418992223,-0.061846491,-949,489,3450,2818,8734,-1452,A,
264385,1142596,12/31/2019,2019,NUVASIVE INC,USD,1168.07,65.234,0.05584768,,-1.489,,94.293,,261.717,,A,
264385,1142596,12/31/2020,2020,NUVASIVE INC,USD,1050.582,-37.153,-0.035364208,-0.091211888,1.278,2.767,643.835,549.542,198.822,-62.895,A,
144520,1142750,12/31/2019,2019,AMN HEALTHCARE SERVICES INC,USD,2222.107,113.988,0.05129726,,-21.412,,69.638,,261.158,,A,
144520,1142750,12/31/2020,2020,AMN HEALTHCARE SERVICES INC,USD,2393.714,70.665,0.029521071,-0.021776189,44.318,65.73,-69.972,-139.61,302.15,40.992,A,
146017,1144215,08/31/2019,2019,ACUITY BRANDS INC,USD,3672.7,330.4,0.089961064,,-20.4,,331.9,,556.4,,A,
146017,1144215,08/31/2020,2020,ACUITY BRANDS INC,USD,3326.3,248.3,0.074647506,-0.015313558,21.9,42.3,99.7,-232.2,478.9,-77.5,A,
146017,1144215,08/31/2021,2021,ACUITY BRANDS INC,USD,3461,306.3,0.088500433,0.013852927,5.3,-16.6,-69.4,-169.1,533.2,54.3,A,3 years
144435,1144519,12/31/2019,2019,BUNGE LTD,USD,41140,-1280,-0.031113272,,-1795,,-71,,-179,,A,
144435,1144519,12/31/2020,2020,BUNGE LTD,USD,41355,1145,0.0276871,0.058800371,-2699,-904,59,130,1862,2041,A,
32557,1145057,12/31/2019,2019,FORESCOUT TECH INC,USD,336.801,-118.535,-0.351943729,,29.156,,2.579,,-84.651,,I,
177227,1145197,12/31/2019,2019,INSULET CORP,USD,738.2,11.6,0.015713899,,21.4,,99.8,,77.9,,A,
177227,1145197,12/31/2020,2020,INSULET CORP,USD,904.4,6.8,0.007518797,-0.008195102,2.7,-18.7,708.3,608.5,115.4,37.5,A,
155913,1157075,04/30/2020,2019,PHARMACYTE BIOTECH INC,USD,0,-3.827,,,-0.004,,0.38,,-3.827,,A,
155913,1157075,04/30/2021,2020,PHARMACYTE BIOTECH INC,USD,0,-3.551,,,0.07,0.074,1.307,0.927,-3.623,0.204,A,
178976,1157408,06/30/2019,2019,STRIDE INC,USD,1015.752,37.209,0.036631973,,-10.462,,51.508,,98.386,,A,
178976,1157408,06/30/2020,2020,STRIDE INC,USD,1040.765,24.506,0.023546142,-0.013085832,-27.488,-17.026,-71.322,-122.83,88.057,-10.329,A,
178976,1157408,06/30/2021,2021,STRIDE INC,USD,1536.76,71.451,0.046494573,0.022948431,-41.967,-14.479,173.283,244.605,184.205,96.148,A,3 years
27716,1157601,12/31/2019,2019,MADRIGAL PHARMACEUTICALS INC,USD,0,-83.948,,,0.332,,-10.682,,-94.86,,A,
27716,1157601,12/31/2020,2020,MADRIGAL PHARMACEUTICALS INC,USD,0,-202.244,,,0.138,-0.194,7.307,17.989,-206.202,-111.342,A,
149683,1157762,12/31/2019,2019,CHINA AUTOMOTIVE SYSTEMS INC,USD,431.427,9.959,0.023083859,,3.954,,-9.573,,18.954,,A,
149683,1157762,12/31/2020,2020,CHINA AUTOMOTIVE SYSTEMS INC,USD,417.636,-4.98,-0.011924259,-0.035008118,8.84,4.886,21.658,31.231,9.588,-9.366,A,
18564,1158114,12/31/2019,2019,APPLIED OPTOELECTRONICS INC,USD,190.872,-66.049,-0.346038183,,6.426,,9.024,,-13.876,,A,
18564,1158114,12/31/2020,2020,APPLIED OPTOELECTRONICS INC,USD,234.623,-58.452,-0.249131586,0.096906597,1.377,-5.049,-16.914,-25.938,-13.105,0.771,A,
177780,1158172,12/31/2019,2019,COMSCORE INC,USD,388.645,-338.996,-0.872251026,,1.521,,16.575,,-19.87,,A,
177780,1158172,12/31/2020,2020,COMSCORE INC,USD,356.036,-47.918,-0.134587514,0.737663512,-22.364,-23.885,-16.032,-32.607,22.679,42.549,A,
152008,1158780,06/30/2019,2019,PLURISTEM THERAPEUTICS INC,USD,0.054,-35.307,-653.8333333,,-1.174,,-4.701,,-33.57,,A,
152008,1158780,06/30/2020,2020,PLURISTEM THERAPEUTICS INC,USD,0.023,-29.152,-1267.478261,-613.6449275,-1.411,-0.237,4.043,8.744,-28.102,5.468,A,
152008,1158780,06/30/2021,2021,PLURISTEM THERAPEUTICS INC,USD,0,-49.865,,,3.913,5.324,22.609,18.566,-49.253,-21.151,A,3 years
174390,1158895,12/31/2019,2019,LEMAITRE VASCULAR INC,USD,117.232,17.934,0.152978709,,-12.585,,-14.532,,26.611,,A,
174390,1158895,12/31/2020,2020,LEMAITRE VASCULAR INC,USD,129.366,21.22,0.164030735,0.011052026,1.802,14.387,14.978,29.51,37.811,11.2,A,
151630,1159036,12/31/2019,2019,HALOZYME THERAPEUTICS INC,USD,195.992,-72.24,-0.368586473,,-19.006,,62.243,,-36.941,,A,
151630,1159036,12/31/2020,2020,HALOZYME THERAPEUTICS INC,USD,267.594,129.085,0.482391234,0.850977707,2.518,21.524,27.524,-34.719,145.839,182.78,A,
164416,1159167,12/31/2019,2019,IROBOT CORP,USD,1214.01,85.3,0.070263013,,-3.696,,109.019,,124.243,,A,
164416,1159167,12/31/2020,2020,IROBOT CORP,USD,1430.39,147.068,0.102816714,0.032553702,90.184,93.88,193.243,84.224,146.105,21.862,A,
146500,1159281,12/31/2019,2019,FIVE STAR SENIOR LIVING INC,USD,1410.902,-19.995,-0.014171785,,-6.963,,5.721,,-3.816,,A,
146500,1159281,12/31/2020,2020,FIVE STAR SENIOR LIVING INC,USD,1163.742,-7.589,-0.006521205,0.00765058,70.546,77.509,52.618,46.897,27.707,31.523,A,
31177,1160308,12/31/2019,2019,SAVARA INC,USD,0,-78.173,,,0.847,,25.503,,-51.643,,A,
31177,1160308,12/31/2020,2020,SAVARA INC,USD,0.257,-49.615,-193.0544747,,-1.705,-2.552,-26.924,-52.427,-48.245,3.398,A,
36788,1160951,08/31/2019,2019,DUCK CREEK TECHNOL INC,USD,171.273,-16.896,-0.098649524,,4.32,,-1.88,,6.469,,A,
36788,1160951,08/31/2020,2020,DUCK CREEK TECHNOL INC,USD,211.672,-29.932,-0.141407461,-0.042757936,-2.979,-7.299,377.879,379.759,-4.814,-11.283,A,
36788,1160951,08/31/2021,2021,DUCK CREEK TECHNOL INC,USD,260.35,-16.931,-0.065031688,0.076375772,-16.994,-14.015,-204.221,-582.1,9.016,13.83,A,3 years
185112,1160958,12/31/2019,2019,INPHI CORP,USD,365.635,-72.911,-0.199409247,,-4.731,,110.705,,44.454,,I,
185112,1160958,12/31/2020,2020,INPHI CORP,USD,682.954,-59.744,-0.087478805,0.111930442,19.161,23.892,-179.194,-289.899,138.23,93.776,I,
171058,1161582,12/31/2019,2019,GROWLIFE INC,USD,8.218,-7.285,-0.886468727,,-0.039,,-2.293,,-3.534,,A,
171058,1161582,12/31/2020,2020,GROWLIFE INC,USD,7.001,-6.38,-0.911298386,-0.024829659,0.011,0.05,0.342,2.635,-1.18,2.354,A,
179840,1162194,12/31/2019,2019,FLUIDIGM CORP,USD,117.243,-64.79,-0.552612949,,-10.62,,-71.665,,-35.591,,A,
179840,1162194,12/31/2020,2020,FLUIDIGM CORP,USD,135.044,-53.02,-0.392612778,0.160000171,15.322,25.942,45.8,117.465,-38.612,-3.021,A,
146648,1162461,12/31/2019,2019,CUTERA INC,USD,181.712,-12.348,-0.067953685,,-3.601,,0.264,,-9.902,,A,
146648,1162461,12/31/2020,2020,CUTERA INC,USD,147.683,-23.877,-0.161677377,-0.093723692,-9.814,-6.213,20.731,20.467,-17.557,-7.655,A,
186553,1162896,12/31/2019,2019,CREEK ROAD MINERS INC,USD,10.578,-2.162,-0.204386462,,0.395,,1.763,,-1.81,,A,
186553,1162896,12/31/2020,2020,CREEK ROAD MINERS INC,USD,4.518,-1.94,-0.429393537,-0.225007074,-0.443,-0.838,-0.88,-2.643,-1.293,0.517,A,
8549,1163165,12/31/2019,2019,CONOCOPHILLIPS,USD,32567,7189,0.220744926,,-1017,,-789,,13372,,A,
8549,1163165,12/31/2020,2020,CONOCOPHILLIPS,USD,18784,-2701,-0.143792589,-0.364537515,-868,149,-2047,-1258,4589,-8783,A,
23978,1163302,12/31/2019,2019,UNITED STATES STEEL CORP,USD,12937,-630,-0.048697534,,13,,-101,,566,,A,
23978,1163302,12/31/2020,2020,UNITED STATES STEEL CORP,USD,9741,-1165,-0.119597577,-0.070900043,20,7,1179,1280,-91,-657,A,
148950,1164863,12/31/2019,2019,ENPRO INDUSTRIES INC,USD,1205.7,38.3,0.031765779,,26.6,,-8.4,,163,,A,
148950,1164863,12/31/2020,2020,ENPRO INDUSTRIES INC,USD,1074,184.4,0.1716946,0.13992882,-17.7,-44.3,108.3,116.7,152.5,-10.5,A,
147242,1166388,01/31/2020,2019,VERINT SYSTEMS INC,USD,1303.634,28.684,0.022003108,,27.939,,-1.042,,208.452,,A,
147242,1166388,01/31/2021,2020,VERINT SYSTEMS INC,USD,1273.705,-7.267,-0.005705403,-0.027708511,-25.002,-52.941,288.476,289.518,267.466,59.014,A,
106687,1166708,12/31/2019,2019,BROWNIE'S MARINE GROUP INC,USD,2.968,-1.422,-0.479110512,,-0.062,,-0.008,,-1.275,,A,
106687,1166708,12/31/2020,2020,BROWNIE'S MARINE GROUP INC,USD,4.556,-1.352,-0.296751536,0.182358976,-0.306,-0.244,0.275,0.283,-1.312,-0.037,A,
148170,1167419,12/31/2019,2019,RIOT BLOCKCHAIN INC,USD,6.837,-20.039,-2.930963873,,-10.452,,7.215,,-8.419,,A,
148170,1167419,12/31/2020,2020,RIOT BLOCKCHAIN INC,USD,12.081,-12.674,-1.049085341,1.881878532,-11.411,-0.959,215.942,208.727,-4.421,3.998,A,
34194,1169245,12/31/2019,2019,PHASEBIO PHARMACEUTIC,USD,2.361,-39.247,-16.62304108,,-1.917,,12.974,,-39.562,,A,
34194,1169245,12/31/2020,2020,PHASEBIO PHARMACEUTIC,USD,0.32,-98.565,-308.015625,-291.3925839,-8.375,-6.458,-45.903,-58.877,-84.348,-44.786,A,
147849,1169445,12/31/2019,2019,COMPUTER PROGRAMS & SYSTEMS,USD,274.634,20.468,0.074528281,,-4.114,,1.624,,40.139,,A,
147849,1169445,12/31/2020,2020,COMPUTER PROGRAMS & SYSTEMS,USD,264.488,14.246,0.053862557,-0.020665724,-1.92,2.194,5.314,3.69,36.381,-3.758,A,
174077,1169561,03/31/2020,2019,COMMVAULT SYSTEMS INC,USD,670.885,-5.645,-0.008414259,,-25.381,,-31.91,,33.201,,A,
174077,1169561,03/31/2021,2020,COMMVAULT SYSTEMS INC,USD,723.472,-30.954,-0.042785346,-0.034371087,17.501,42.882,101.155,133.065,63.41,30.209,A,
17811,1169652,12/31/2019,2019,CHANNELADVISOR CORP,USD,129.959,3.482,0.026793066,,-5.637,,4.6,,11.447,,A,
17811,1169652,12/31/2020,2020,CHANNELADVISOR CORP,USD,145.072,18.825,0.129763152,0.102970087,-3.016,2.621,19.76,15.16,25.899,14.452,A,
22713,1169987,12/31/2019,2019,HTG MOLECULAR DIAGNOSTICS,USD,19.204,-19.298,-1.004894814,,-0.621,,-0.813,,-17.7,,A,
22713,1169987,12/31/2020,2020,HTG MOLECULAR DIAGNOSTICS,USD,8.549,-20.87,-2.441221195,-1.436326382,-1.043,-0.422,11.508,12.321,-18.19,-0.49,A,
165968,1172631,12/31/2019,2019,SUNWORKS INC,USD,59.83,-9.186,-0.153535016,,-0.412,,-0.536,,-7.976,,A,
165968,1172631,12/31/2020,2020,SUNWORKS INC,USD,37.913,-15.939,-0.420409886,-0.26687487,0.93,1.342,35.8,36.336,-8.739,-0.763,A,
22168,1172706,12/31/2019,2019,UNIROYAL GLOBAL ENGINEERED,USD,91.136,-2.165,-0.023755706,,-0.045,,-0.515,,5.351,,A,
22168,1172706,12/31/2020,2020,UNIROYAL GLOBAL ENGINEERED,USD,60.218,-4.433,-0.073615862,-0.049860157,0.07,0.115,1.143,1.658,-0.588,-5.939,A,
155616,1173204,03/31/2020,2019,CINEDIGM CORP,USD,39.291,-14.734,-0.374996819,,-0.926,,-3.578,,5.043,,A,
155616,1173204,03/31/2021,2020,CINEDIGM CORP,USD,31.419,-62.82,-1.999427098,-1.62443028,1.555,2.481,2.555,6.133,-6.554,-11.597,A,
32984,1173281,09/30/2019,2019,NEUBASE THERAPEUTICS INC,USD,0,-26.958,,,-0.725,,10.064,,-25.323,,A,
32984,1173281,09/30/2020,2020,NEUBASE THERAPEUTICS INC,USD,0,-17.385,,,0.48,1.205,21.678,11.614,-16.789,8.534,A,
135788,1173489,12/31/2019,2019,CEVA INC,USD,87.152,0.028,0.000321278,,-4.492,,0.543,,4.653,,A,
135788,1173489,12/31/2020,2020,CEVA INC,USD,100.326,-2.379,-0.023712697,-0.024033974,-0.617,3.875,-1.66,-2.203,5.058,0.405,A,
160681,1173514,12/31/2019,2019,HYSTER-YALE MATERIALS HNDLNG,USD,3291.8,35.8,0.010875509,,19,,-19.1,,99.7,,A,
160681,1173514,12/31/2020,2020,HYSTER-YALE MATERIALS HNDLNG,USD,2812.1,37.1,0.013192987,0.002317479,-68.9,-87.9,86.8,105.9,97.2,-2.5,A,
149318,1174922,12/31/2019,2019,WYNN RESORTS LTD,USD,6611.099,122.985,0.018602807,,-172.765,,138.969,,1538.183,,A,
149318,1174922,12/31/2020,2020,WYNN RESORTS LTD,USD,2095.861,-2067.245,-0.986346423,-1.00494923,-164.791,7.974,1128.092,989.123,-461.243,-1999.426,A,
154605,1174940,12/31/2019,2019,ORAGENICS INC,USD,0,-15.566,,,1.427,,-1.94,,-15.814,,A,
154605,1174940,12/31/2020,2020,ORAGENICS INC,USD,0,-26.431,,,0.641,-0.786,-0.628,1.312,-26.59,-10.776,A,
163965,1175151,12/31/2019,2019,CYTOSORBENTS CORP,USD,24.949,-19.266,-0.772215319,,-0.95,,-10.136,,-18.392,,A,
163965,1175151,12/31/2020,2020,CYTOSORBENTS CORP,USD,41.005,-7.837,-0.191123034,0.581092285,-1.077,-0.127,59.189,69.325,-9.709,8.683,A,
184700,1175454,12/31/2019,2019,FLEETCOR TECHNOLOGIES INC,USD,2648.848,895.073,0.337910292,,6.573,,310.344,,1507.818,,A,
184700,1175454,12/31/2020,2020,FLEETCOR TECHNOLOGIES INC,USD,2388.855,704.216,0.294792275,-0.043118017,88.118,81.545,-198.618,-508.962,1309.719,-198.099,A,
18430,1175505,12/31/2019,2019,FIVE PRIME THERAPEUTICS INC,USD,14.874,-137.202,-9.224283985,,-7.938,,11.847,,-130.01,,I,
18430,1175505,12/31/2020,2020,FIVE PRIME THERAPEUTICS INC,USD,13.178,-84.328,-6.399150099,2.825133887,-10.981,-3.043,13.622,1.775,-78.587,51.423,I,
164720,1175680,05/31/2020,2019,CYTODYN INC,USD,0,-124.403,,,-1.576,,10.825,,-72.612,,A,
164720,1175680,05/31/2021,2020,CYTODYN INC,USD,0,-154.674,,,1.228,2.804,19.651,8.826,-92.75,-20.138,A,
170450,1176309,08/31/2019,2019,ORAMED PHARMACEUTICALS INC,USD,2.703,-14.355,-5.310765816,,0.29,,-1.667,,-14.623,,A,
170450,1176309,08/31/2020,2020,ORAMED PHARMACEUTICALS INC,USD,2.71,-11.511,-4.247601476,1.06316434,-3.158,-3.448,15.967,17.634,-11.75,2.873,A,
16269,1177648,09/30/2019,2019,ENANTA PHARMACEUTICALS INC,USD,205.197,46.383,0.226041316,,-10.554,,-12.672,,39.996,,A,
16269,1177648,09/30/2020,2020,ENANTA PHARMACEUTICALS INC,USD,122.473,-36.168,-0.295314069,-0.521355386,-12.67,-2.116,35.901,48.573,-37.995,-77.991,A,
20040,1178253,12/31/2019,2019,SCYNEXIS INC,USD,0.121,-53.71,-443.8842975,,3.133,,30.426,,-48.81,,A,
20040,1178253,12/31/2020,2020,SCYNEXIS INC,USD,0,-55.185,,,-0.922,-4.055,51.121,20.695,-51.038,-2.228,A,
32305,1178377,12/31/2019,2019,EMARINE GLOBAL INC,USD,5.066,-0.26,-0.051322542,,0.328,,0.404,,-0.004,,A,
264265,1178670,12/31/2019,2019,ALNYLAM PHARMACEUTICALS INC,USD,219.75,-886.116,-4.032382253,,459.03,,126.997,,-922.831,,A,
264265,1178670,12/31/2020,2020,ALNYLAM PHARMACEUTICALS INC,USD,492.853,-858.281,-1.741454348,2.290927904,78.961,-380.069,-50.582,-177.579,-760.022,162.809,A,
35104,1178697,12/31/2019,2019,SONIM TECHNOLOGIES INC,USD,116.251,-25.834,-0.222226045,,-3.786,,-1.751,,-9.811,,A,
35104,1178697,12/31/2020,2020,SONIM TECHNOLOGIES INC,USD,63.992,-29.932,-0.467745968,-0.245519923,-0.859,2.927,10.843,12.594,-24.986,-15.175,A,
