adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0001564590-19-018063	315131	PANHANDLE OIL & GAS INC	1311	US	OK	OKLAHOMA CITY	73112	5400 N GRAND BLVD	GRAND CENTRE STE 300	4059481560	US	OK	OKLAHOMA CITY	73112	5400 N GRAND BLVD	GRAND CENTRE STE 300	US	OK	731055775	PANHANDLE ROYALTY CO	19920703	2-ACC	0	0930	10-Q	20190331	2019	Q2	20190509	2019-05-09 16:44:00.0	0	1	phx-20190331.xml	1	
0001564590-19-018070	1701732	ALTAIR ENGINEERING INC.	7372	US	MI	TROY	48083	1820 E. BIG BEAVER ROAD		248-614-2400	US	MI	TROY	48083	1820 E. BIG BEAVER ROAD		US	DE	382591828	ALTAIR ENGINEERING ING.	20170322	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:51:00.0	0	1	altr-20190331.xml	1	
0001564590-19-018079	1444380	NEVRO CORP	3841	US	CA	REDWOOD CITY	94065	1800 BRIDGE PARKWAY		650-251-0005	US	CA	REDWOOD CITY	94065	1800 BRIDGE PARKWAY				562568057			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:57:00.0	0	1	nvro-20190331.xml	1	
0001564590-19-018080	1171155	RADIANT LOGISTICS, INC	4731	US	WA	BELLEVUE	98004	405 114TH AVENUE, SE	THIRD FLOOR	425-943-4599	US	WA	BELLEVUE	98004	405 114TH AVENUE, SE	THIRD FLOOR	US	DE	043625550	GOLF TWO INC	20020415	2-ACC	0	0630	10-Q	20190331	2019	Q3	20190509	2019-05-09 16:58:00.0	0	1	rlgt-20190331.xml	1	
0001564590-19-018081	1316016	AQUANTIA CORP	3674	US	CA	SAN JOSE	95134	91 E. TASMAN DRIVE	SUITE 100	408-228-8300	US	CA	SAN JOSE	95134	91 E. TASMAN DRIVE	SUITE 100	US	DE	000000000			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:58:00.0	0	1	aq-20190331.xml	1	
0001564590-19-018084	704415	TIVITY HEALTH, INC.	8090	US	TN	FRANKLIN	37067	701 COOL SPRINGS BOULEVARD		6156144929	US	TN	FRANKLIN	37067	701 COOL SPRINGS BOULEVARD		US	DE	621117144	HEALTHWAYS, INC.	20170104	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:01:00.0	0	1	tvty-20190331.xml	1	
0001564590-19-018086	1374690	ZAFGEN, INC.	2834	US	MA	BOSTON	02114	175 PORTLAND STREET	4TH FLOOR	617-622-4003	US	MA	BOSTON	02114	175 PORTLAND STREET	4TH FLOOR	US	DE	203857670	ZAFGEN INC	20060906	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:02:00.0	0	1	zfgn-20190331.xml	1	
0001564590-19-018087	1496671	CALITHERA BIOSCIENCES, INC.	2834	US	CA	SOUTH SAN FRANCISCO	94080	343 OYSTER POINT BLVD #200		650-870-1000	US	CA	SOUTH SAN FRANCISCO	94080	343 OYSTER POINT BLVD #200		US	DE	272366329			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:02:00.0	0	1	cala-20190331.xml	1	
0001564590-19-018088	876378	TRANSENTERIX INC.	3841	US	NC	MORRISVILLE	27560	635 DAVIS DRIVE	SUITE 300	919-765-8400	US	NC	MORRISVILLE	27560	635 DAVIS DRIVE	SUITE 300	US	DE	112962080	SAFESTITCH MEDICAL, INC.	20080211	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:02:00.0	0	1	trxc-20190331.xml	1	
0001564590-19-018089	817720	SYNAPTICS INC	3674	US	CA	SAN JOSE	95131-3326	1251 MCKAY DRIVE		408-904-1100	US	CA	SAN JOSE	95131-3326	1251 MCKAY DRIVE		US	DE	770118518	SYNAPTICS INC	20010216	1-LAF	0	0630	10-Q	20190331	2019	Q3	20190509	2019-05-09 17:02:00.0	0	1	syna-20190330.xml	1	
0001564590-19-018092	1061983	CYTOKINETICS INC	2834	US	CA	SOUTH SAN FRANCISCO	94080	280 EAST GRAND AVENUE	.	(650) 624-3000	US	CA	SOUTH SAN FRANCISCO	94080	280 EAST GRAND AVENUE				943291317			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:03:00.0	0	1	cytk-20190331.xml	1	
0001564590-19-018093	1394056	ONE STOP SYSTEMS, INC.	3571	US	CA	ESCONDIDO	92029	2235 ENTERPRISE ST STE 110		760-745-9883	US	CA	ESCONDIDO	92029	2235 ENTERPRISE ST STE 110				330885351	ONE STOP SYSTEMS INC	20070322	4-NON	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:04:00.0	0	1	oss-20190331.xml	1	
0001564590-19-018105	1560241	G1 THERAPEUTICS, INC.	2834	US	NC	RESEARCH TRIANGLE PARK	27709	79 T.W. ALEXANDER DRIVE	4501 RESEARCH COMMONS, SUITE 100	919-213-9835	US	NC	RESEARCH TRIANGLE PARK	27709	P. O. BOX # 110341		US	DE	263648180	G-ZERO THERAPEUTICS, INC.	20121012	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:16:00.0	0	1	gthx-20190331.xml	1	
0001564590-19-018108	793547	NAVIGATORS GROUP INC	6331	US	CT	STAMFORD	06901	400 ATLANTIC STREET	8TH FLOOR	203-905-6090	US	CT	STAMFORD	06901	400 ATLANTIC STREET	8TH FLOOR	US	DE	133138397			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:19:00.0	0	1	navg-20190331.xml	1	
0001564590-19-018112	1722287	COVIA HOLDINGS CORP	1400	US	OH	INDEPENDENCE	44131	3 SUMMIT PARK DRIVE	SUITE 700	(800) 255-7263	US	OH	INDEPENDENCE	44131	3 SUMMIT PARK DRIVE	SUITE 700	US	DE	132656671	UNIMIN CORP	20171109	4-NON	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:21:00.0	0	1	cvia-20190331.xml	1	
0001564590-19-018113	1169987	HTG MOLECULAR DIAGNOSTICS, INC	3826	US	AZ	TUCSON	85706	3430 E. GLOBAL LOOP		877-289-2615	US	AZ	TUCSON	85706	3430 E. GLOBAL LOOP		US	DE	860912294	HTG MOLECULAR DIAGNOSTICS INC	20110523	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:21:00.0	0	1	htgm-20190331.xml	1	
0001564590-19-018117	1662524	AKCEA THERAPEUTICS, INC.	2834	US	MA	BOSTON	02210	22 BOSTON WHARF RD	9TH FLOOR	617-207-0202	US	MA	BOSTON	02210	22 BOSTON WHARF RD	9TH FLOOR	US	DE	472608175			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:25:00.0	0	1	akca-20190331.xml	1	
0001564590-19-018119	882508	QUICKLOGIC CORPORATION	3674	US	CA	SUNNYVALE	94089-1138	1277 ORLEANS DR		4089904000	US	CA	SUNNYVALE	94089-1138	1277 ORLEANS DRIVE		US	CA	770188504			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:27:00.0	0	1	quik-20190331.xml	1	
0001564590-19-018123	1620280	UNITI GROUP INC.	6798	US	AR	LITTLE ROCK	72211	10802 EXECUTIVE CENTER DRIVE	BENTON BUILDING, SUITE 300	501-850-0820	US	AR	LITTLE ROCK	72211	10802 EXECUTIVE CENTER DRIVE	BENTON BUILDING, SUITE 300	US	MD	465230630	COMMUNICATIONS SALES & LEASING, INC.	20140923	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:29:00.0	0	1	unit-20190331.xml	1	
0001566469-19-000023	1566469	NANTHEALTH, INC.	7374	US	CA	CULVER CITY	90232	9920 JEFFERSON BLVD		(310) 853-7513	US	CA	CULVER CITY	90232	9920 JEFFERSON BLVD		US	DE	273019889	NANT HEALTH, LLC	20130108	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:14:00.0	0	1	nh-20190331.xml	1	
0001575189-19-000027	1575189	MATCH GROUP, INC.	7370	US	TX	DALLAS	75231	8750 NORTH CENTRAL EXPRESSWAY	SUITE 1400	(214) 576-9352	US	TX	DALLAS	75231	8750 NORTH CENTRAL EXPRESSWAY	SUITE 1400	US	DE	264278917	MATCH.COM, INC.	20130424	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:05:00.0	0	1	mtch10-q20190331_htm.xml	1	
0001576018-19-000046	1576018	THIRD POINT REINSURANCE LTD.	6331	BM		PEMBROKE	HM 08	POINT HOUSE	3 WATERLOO LANE	1 441 542 3303	BM		PEMBROKE	HM 08	POINT HOUSE	3 WATERLOO LANE	BM		000000000			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:22:00.0	0	1	tpre-20190331.xml	1	
0001576427-19-000053	1576427	CRITEO S.A.	7311	FR		PARIS	75009	32 RUE BLANCHE		33140402290	FR		PARIS	75009	32 RUE BLANCHE		FR		000000000			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:04:00.0	0	1	crto-20190331.xml	1	
0001577670-19-000008	1577670	LADDER CAPITAL CORP	6798	US	NY	NEW YORK	10154	345 PARK AVENUE		212-715-3170	US	NY	NEW YORK	10154	345 PARK AVENUE		US	DE	800925494			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-08 17:50:00.0	0	1	ladr-20190331.xml	1	
0001584423-19-000016	1584423	APX GROUP HOLDINGS, INC.	7380	US	UT	PROVO	84604	4931 NORTH 300 WEST		(801) 377-9111	US	UT	PROVO	84604	4931 NORTH 300 WEST		US	DE	461304852			4-NON	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-08 19:38:00.0	0	1	ck0001584423-20190331.xml	1	
0001584952-19-000010	1584952	EP ENERGY CORP	1311	US	TX	HOUSTON	77002	1001 LOUISIANA STREET		713.997.1000	US	TX	HOUSTON	77002	1001 LOUISIANA STREET		US	DE	463472728			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 14:53:00.0	0	1	epe-20190331.xml	1	
0001585364-19-000056	1585364	PERRIGO CO PLC	2834	IE		DUBLIN 2	D02 TY74	THE SHARP BUILDING	HOGAN PLACE	269-673-8451	US	MI	ALLEGAN	49010	515 EASTERN AVENUE		IE		000000000	PERRIGO CO LTD	20130828	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:02:00.0	0	1	cy19q110q_htm.xml	1	
0001589526-19-000037	1589526	BLUE BIRD CORP	3713	US	GA	MACON	31210	3920 ARKWRIGHT ROAD	SUITE 200	478-822-2801	US	GA	MACON	31210	3920 ARKWRIGHT ROAD	SUITE 200			463891989	HENNESSY CAPITAL ACQUISITION CORP.	20131017	2-ACC	0	0930	10-Q	20190331	2019	Q2	20190509	2019-05-09 16:07:00.0	0	1	blbd-20190330.xml	1	
0001590750-19-000032	1590750	MIRAGEN THERAPEUTICS, INC.	8071	US	CO	BOULDER	80301	6200 LOOKOUT ROAD		303-531-5952	US	CO	BOULDER	80301	6200 LOOKOUT ROAD		US	DE	471187261	MIRAGEN THERAPEUTICS, INC.	20170213	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-08 19:17:00.0	0	1	mgen-20190331.xml	1	
0001590976-19-000030	1590976	MALIBU BOATS, INC.	3730	US	TN	LOUDON	37774	5075 KIMBERLY WAY		865-458-5478	US	TN	LOUDON	37774	5075 KIMBERLY WAY		US	DE	000000000			2-ACC	0	0630	10-Q	20190331	2019	Q3	20190509	2019-05-09 16:19:00.0	0	1	mbuu-20190331.xml	1	
0001592057-19-000006	1592057	ENVIVA PARTNERS, LP	2400	US	MD	BETHESDA	20814	7200 WISCONSIN AVE	SUITE 1000	(301) 657-5560	US	MD	BETHESDA	20814	7200 WISCONSIN AVE	SUITE 1000	US	MD	464097730			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-08 21:47:00.0	0	1	eva-20190331.xml	1	
0001593034-19-000016	1593034	ENDO INTERNATIONAL PLC	2834	IE		DUBLIN 4	00000	MINERVA HOUSE, SIMMONSCOURT ROAD	BALLSBRIDGE	353-1-268-2000	IE		DUBLIN 4	00000	MINERVA HOUSE, SIMMONSCOURT ROAD	BALLSBRIDGE	IE		000000000	ENDO INTERNATIONAL LTD	20131203	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 09:48:00.0	0	1	endp-20190331.xml	1	
0001597672-19-000012	1597672	RAYONIER ADVANCED MATERIALS INC.	2820	US	FL	JACKSONVILLE	32207	1301 RIVERPLACE BOULEVARD	SUITE 2300	(904) 357-4600	US	FL	JACKSONVILLE	32207	1301 RIVERPLACE BOULEVARD	SUITE 2300	US	DE	464559529	RAYONIER HOLDING CO	20140121	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 15:00:00.0	0	1	ryam-20190330.xml	1	
0001599489-19-000006	1599489	VERITIV CORP	5110	US	GA	ATLANTA	30328	1000 ABERNATHY ROAD NE	BUILDING 400, SUITE 1700	(770) 391-8200	US	GA	ATLANTA	30328	1000 ABERNATHY ROAD NE	BUILDING 400, SUITE 1700	US	DE	463234977	XPEDX HOLDING CO	20140207	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:06:00.0	0	1	vrtv-20190331.xml	1	
0001600033-19-000040	1600033	E.L.F. BEAUTY, INC.	2844	US	CA	OAKLAND	94607	570 10TH STREET		(510) 778-7787	US	CA	OAKLAND	94607	570 10TH STREET		US	DE	464464131	J.A. COSMETICS HOLDINGS, INC.	20140212	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:29:00.0	0	1	elf-20190331.xml	1	
0001600132-19-000070	1600132	BELLEROPHON THERAPEUTICS, INC.	2834	US	NJ	WARREN	07059	184 LIBERTY CORNER ROAD, SUITE 302		908-574-4770	US	NJ	WARREN	07059	184 LIBERTY CORNER ROAD, SUITE 302		US	DE	473116175	BELLEROPHON THERAPEUTICS LLC	20140213	4-NON	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 08:28:00.0	0	1	blph-20190331.xml	1	
0001602658-19-000093	1602658	INVESTAR HOLDING CORP	6022	US	LA	BATON ROUGE	70816	10500 COURSEY BLVD	THIRD FLOOR	225-227-2222	US	LA	BATON ROUGE	70816	10500 COURSEY BLVD	THIRD FLOOR	US	LA	271560715			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:41:00.0	0	1	istr-20190331.xml	1	
0001604738-19-000020	1604738	ASHFORD INC.	8742	US	TX	DALLAS	75254	14185 DALLAS PARKWAY	SUITE 1100	(972) 490-9600	US	TX	DALLAS	75254	14185 DALLAS PARKWAY	SUITE 1100	US	TX	465292553	ASHFORD INC	20140403	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 13:24:00.0	0	1	ainc-20190331.xml	1	
0001610618-19-000035	1610618	CIDARA THERAPEUTICS, INC.	2836	US	CA	SAN DIEGO	92121	6310 NANCY RIDGE DRIVE	SUITE 101	858-752-6170	US	CA	SAN DIEGO	92121	6310 NANCY RIDGE DRIVE	SUITE 101	US	DE	461537286	K2 THERAPEUTICS, INC.	20140611	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:16:00.0	0	1	cdtx-20190331.xml	1	
0001610950-19-000023	1610950	SYNEOS HEALTH, INC.	8731	US	NC	MORRISVILLE	27560	1030 SYNC STREET		919-876-9300	US	NC	MORRISVILLE	27560	1030 SYNC STREET		US	DE	273403111	INC RESEARCH HOLDINGS, INC.	20140616	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-08 20:30:00.0	0	1	synh-20190331.xml	1	
0001611702-19-000047	1611702	BRIGHTSPHERE INVESTMENT GROUP PLC	6282	GB		LONDON	EC4V 4GG	MILLENNIUM BRIDGE HOUSE	2 LAMBETH HILL	617-369-7341	US	MA	BOSTON	02116	BRIGHTSPHERE INC.	200 CLARENDON STREET, 53RD FLOOR	GB		981179929	OM ASSET MANAGEMENT PLC	20141002	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:05:00.0	0	1	bsig-20190331.xml	1	
0001615774-19-007324	1314052	ANAVEX LIFE SCIENCES CORP.	8731	US	NY	NEW YORK	10019-6163	51 W 52ND STREET,	7TH FLOOR	800-689-3939	US	NY	NEW YORK	10019-6163	51 W 52ND STREET,	7TH FLOOR	US	NV	208365999	THRIFTY PRINTING INC.	20050111	2-ACC	0	0930	10-Q	20190331	2019	Q2	20190509	2019-05-08 20:10:00.0	0	1	avxl-20190331.xml	1	
0001615774-19-007328	1341766	CELSIUS HOLDINGS, INC.	2086	US	FL	BOCA RATON	33431	2424 N. FEDERAL HWY	SUITE 208	561-276-2239	US	FL	BOCA RATON	33431	2424 N. FEDERAL HWY	SUITE 208	US	NV	202745790	VECTOR VENTURES CORP.	20051018	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 08:32:00.0	0	1	celh-20190331.xml	1	
0001615774-19-007351	1726822	ADORBS INC.	2300	US	NY	LONG BEACH	11561	234 E BEECH ST		5165442812	US	NY	LONG BEACH	11561	234 E BEECH ST		US	NV	823155323			4-NON	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 12:44:00.0	0	1	cik0001726822-20190331.xml	1	
0001615774-19-007397	1686850	MOTUS GI HOLDINGS, INC.	3841	US	FL	FT. LAUDERDALE	33301	1301 EAST BROWARD BOULEVARD	3RD FLOOR	786-459-1831	US	FL	FT. LAUDERDALE	33301	1301 EAST BROWARD BOULEVARD	3RD FLOOR	US	DE	814042793	EIGHT-TEN MERGER CORP.	20161006	4-NON	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:02:00.0	0	1	mots-20190331.xml	1	
0001617640-19-000015	1617640	ZILLOW GROUP, INC.	7389	US	WA	SEATTLE	98101	1301 SECOND AVENUE, FLOOR 31		(206) 470-7000	US	WA	SEATTLE	98101	1301 SECOND AVENUE, FLOOR 31		US	WA	471645716	ZEBRA HOLDCO INC.	20140822	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:32:00.0	0	1	q12019form10-qdoc_htm.xml	1	
0001617669-19-000024	1617669	UNIQUE FABRICATING, INC.	3714	US	MI	AUBURN HILLS	48326	800 STANDARD PARKWAY		248-853-2333	US	MI	AUBURN HILLS	48326	800 STANDARD PARKWAY		US	DE	461846791			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:07:00.0	0	1	ufab-20190331.xml	1	
0001619250-19-000037	1619250	VALERITAS HOLDINGS INC.	3841	US	NJ	BRIDGEWATER	08807	750 ROUTE 202 SOUTH	SUITE 600	908-927-9920	US	NJ	BRIDGEWATER	08807	750 ROUTE 202 SOUTH	SUITE 600	US	DE	465648907	CLEANER YOGA MAT, INC.	20140911	4-NON	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:07:00.0	0	1	vlrx-20190331.xml	1	
0001621832-19-000043	1621832	AQUA METALS, INC.	3341	US	NV	MCCARRAN	89437	2500 PERU DR.		(775) 525-1936	US	NV	MCCARRAN	89437	2500 PERU DR.		US	DE	471169572			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:03:00.0	0	1	aqms-20190331.xml	1	
0001626199-19-000040	1626199	ALPINE IMMUNE SCIENCES, INC.	2834	US	WA	SEATTLE	98119	201 ELLIOTT AVE. WEST, SUITE 230		206-788-4545	US	WA	SEATTLE	98119	201 ELLIOTT AVE. WEST, SUITE 230		US	DE	208969493	NIVALIS THERAPEUTICS, INC.	20150211	4-NON	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:37:00.0	0	1	alpn-20190331.xml	1	
0001628280-19-006327	1102112	PACWEST BANCORP	6021	US	CA	BREA	92821	130 S. STATE COLLEGE BLVD.		(310) 887-8500	US	CA	BREA	92821	130 S. STATE COLLEGE BLVD.		US	DE	330885320	FIRST COMMUNITY BANCORP /CA/	19991229	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-08 20:04:00.0	0	1	pacw-20190331.xml	1	
0001628280-19-006331	3116	AKORN INC	2834	US	IL	LAKE FOREST	60045	1925 W. FIELD COURT, SUITE 300		847-279-6100	US	IL	LAKE FOREST	60045	1925 W. FIELD COURT, SUITE 300		US	LA	720717400			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-08 21:43:00.0	0	1	akorn10q-03312019_htm.xml	1	
0001628280-19-006333	1447669	TWILIO INC	7372	US	CA	SAN FRANCISCO	94105	375 BEALE ST	SUITE 300	650-270-2199	US	CA	San Francisco	94105	375 BEALE ST	SUITE 300	US	DE	000000000			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-08 21:47:00.0	0	1	twlo-20190331.xml	1	
0001628280-19-006341	912766	LAUREATE EDUCATION, INC.	8200	US	MD	BALTIMORE	21202	650 S. EXETER STREET		4108436100	US	MD	BALTIMORE	21202	650 S. EXETER STREET		US	DE	521492296	SYLVAN LEARNING SYSTEMS INC	19930929	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 07:03:00.0	0	1	laur-20190331.xml	1	
0001628280-19-006353	1472595	R1 RCM INC.	8741	US	IL	CHICAGO	60611	401 NORTH MICHIGAN AVENUE	SUITE 2700	312-324-7820	US	IL	CHICAGO	60611	401 NORTH MICHIGAN AVENUE	SUITE 2700	US	DE	020698101	ACCRETIVE HEALTH, INC.	20090918	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 09:05:00.0	0	1	q1201910q_htm.xml	1	
0001628280-19-006365	885275	WILSON BANK HOLDING CO	6021	US	TN	LEBANON	37087	623 W MAIN STREET	P.O. BOX 768	6154442265	US	TN	LEBANON	37087	623 W MAIN STREET	P.O. BOX 768	US	TN	621497076			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 11:09:00.0	0	1	wbhc0331201910-q_htm.xml	1	
0001628280-19-006380	1424844	SOUTHWEST IOWA RENEWABLE ENERGY, LLC	2860	US	IA	COUNCIL BLUFFS	51503	10868 189TH STREET		712-366-0392	US	IA	COUNCIL BLUFFS	51503	10868 189TH STREET		US	IA	202735046			4-NON	0	0930	10-Q	20190331	2019	Q2	20190509	2019-05-09 12:26:00.0	0	1	sire-20190331x10q_htm.xml	1	
0001628280-19-006382	943452	WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP	3743	US	PA	WILMERDING	15148	1001 AIR BRAKE AVE		4128251000	US	PA	WILMERDING	15148	1001 AIR BRAKE AVE		US	DE	251615902	WABTEC CORP	20000114	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 12:30:00.0	0	1	wab-20190331.xml	1	
0001628280-19-006415	1567094	CNH INDUSTRIAL N.V.	3531	GB		LONDON,	SW1A 1HA	25 ST. JAMES'S STREET		011 44 1268 533000	GB		LONDON,	SW1A 1HA	25 ST. JAMES'S STREET		NL		000000000	FI CBM HOLDINGS N.V.	20130115	1-LAF	0	1231	6-K	20190331	2019	Q1	20190509	2019-05-09 15:44:00.0	0	1	cnhi-20190331.xml	1	
0001628280-19-006430	1285819	OMEROS CORP	2834	US	WA	SEATTLE	98119	201 ELLIOTT AVENUE WEST		206-676-5000	US	WA	SEATTLE	98119	201 ELLIOTT AVENUE WEST		US	WA	911663741			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:10:00.0	0	1	omer-20190331.xml	1	
0001628280-19-006433	1337619	ENVESTNET, INC.	7389	US	IL	CHICAGO	60601	35 E WACKER DR STE 2400		312-827-2800	US	IL	CHICAGO	60601	35 E WACKER DR STE 2400		US	DE	201409613	ENVESTNET ASSET MANAGEMENT GROUP INC	20050831	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:13:00.0	0	1	env-20190331.xml	1	
0001628280-19-006439	1534120	CERECOR INC.	2834	US	MD	ROCKVILLE	20850	540 GAITHER ROAD	SUITE 400	410-522-8707	US	MD	ROCKVILLE	20850	540 GAITHER ROAD	SUITE 400	US	DE	450705648			4-NON	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:16:00.0	0	1	cerc-20190331.xml	1	
0001628280-19-006440	1009829	JAKKS PACIFIC INC	3944	US	CA	SANTA MONICA	90405	2951 28TH STREET		424-268-9444	US	CA	SANTA MONICA	90405	2951 28TH STREET		US	DE	954527222			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:17:00.0	0	1	jakk-20190331.xml	1	
0001628280-19-006443	354963	SHENANDOAH TELECOMMUNICATIONS CO/VA/	4813	US	VA	EDINBURG	22824	PO BOX 459	124 SOUTH MAIN ST	5409844141	US	VA	EDINBURG	22824	P O BOX 459		US	VA	541162807			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:20:00.0	0	1	shenq1201910-q050919_htm.xml	1	
0001628280-19-006447	1411690	BIONANO GENOMICS, INC	3826	US	CA	SAN DIEGO	92121	9540 TOWNE CENTRE DRIVE	SUITE 100	(858) 888-7600	US	CA	SAN DIEGO	92121	9540 TOWNE CENTRE DRIVE	SUITE 100	US	DE	261756290	BIONANO GENOMICS, INC	20120703	4-NON	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:24:00.0	0	1	bngo-20190331.xml	1	
0001628280-19-006448	350403	PHI INC	4522	US	LA	LAFAYETTE	70508	2001 SE EVANGELINE THRUWAY	-	(337) 235-2452	US	LA	LAFAYETTE	70509	PO BOX 90808		US	LA	720395707	PETROLEUM HELICOPTERS INC	19920703	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:25:00.0	0	1	phii-20190331.xml	1	
0001628280-19-006454	1375796	TELARIA, INC.	7311	US	NY	NEW YORK	10036	1501 BROADWAY, SUITE 801		(646) 723-5300	US	NY	NEW YORK	10036	1501 BROADWAY, SUITE 801		US	DE	000000000	TREMOR VIDEO INC.	20110919	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:36:00.0	0	1	tlra-20190331.xml	1	
0001628280-19-006455	275053	NATURES SUNSHINE PRODUCTS INC	2834	US	UT	LEHI	84043	2500 WEST EXECUTIVE PARKWAY	SUITE 100	(801) 341-7900	US	UT	LEHI	84043	2500 WEST EXECUTIVE PARKWAY	SUITE 100	US	UT	870327982	AMTEC INDUSTRIES INC	19821108	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 16:39:00.0	0	1	natr-20190331.xml	1	
0001628280-19-006458	1350381	INNERWORKINGS INC	7389	US	IL	CHICAGO	60610	600 WEST CHICAGO	SUITE 850	312-642-3700	US	IL	CHICAGO	60610	600 WEST CHICAGO	SUITE 850			205997364			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:09:00.0	0	1	inwk-20190331.xml	1	
0001628280-19-006463	1088856	CORCEPT THERAPEUTICS INC	2834	US	CA	MENLO PARK	94025	149 COMMONWEALTH DRIVE		650.688.8803	US	CA	MENLO PARK	94025	149 COMMONWEALTH DRIVE		US	DE	770487658			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190509	2019-05-09 17:14:00.0	0	1	cort-20190331.xml	1	
