adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0001144204-19-039511	1396878	UNITED STATES GASOLINE FUND, LP	6221	US	CA	WALNUT CREEK	94596	1850 MT. DIABLO BLVD.	SUITE 640	(510) 522-9600	US	CA	WALNUT CREEK	94596	1850 MT. DIABLO BLVD.	SUITE 640	US	DE	208837263			4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 15:45:00.0	0	1	uga-20190630.xml	1	
0001144204-19-039512	1405513	UNITED STATES 12 MONTH NATURAL GAS FUND, LP	6221	US	CA	WALNUT CREEK	94596	1850 MT. DIABLO BLVD.	SUITE 640	(510) 522-9600	US	CA	WALNUT CREEK	94596	1850 MT. DIABLO BLVD.	SUITE 640			260431733			4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 15:47:00.0	0	1	unl-20190630.xml	1	
0001144204-19-039515	1671686	USCF FUNDS TRUST	6221	US	CA	WALNUT CREEK	94596	1850 MT. DIABLO BLVD.	SUITE 640	510-522-9600	US	CA	WALNUT CREEK	94596	1850 MT. DIABLO BLVD.	SUITE 640	US	DE	387159729			4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 15:50:00.0	0	1	usou-20190630.xml	1	
0001144204-19-039520	1563665	BIOSTAGE, INC.	3841	US	MA	HOLLISTON	01746	84 OCTOBER HILL ROAD	SUITE 11	(774) 233-7300	US	MA	HOLLISTON	01746	84 OCTOBER HILL ROAD	SUITE 11	US	DE	455210462	HARVARD APPARATUS REGENERATIVE TECHNOLOGY, INC.	20121204	4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 16:02:00.0	0	1	bstg-20190630.xml	1	
0001144204-19-039521	744452	APPLIED DNA SCIENCES INC	7380	US	NY	STONY BROOK	11790	50 HEALTH SCIENCES DRIVE		631-240-8800	US	NY	STONY BROOK	11790	50 HEALTH SCIENCES DRIVE		US	DE	592262718	PROHEALTH MEDICAL TECHNOLOGIES INC	20010504	4-NON	0	0930	10-Q	20190630	2019	Q3	20190813	2019-08-13 16:03:00.0	0	1	apdn-20190630.xml	1	
0001144204-19-039522	1138776	AEVI GENOMIC MEDICINE, INC.	2836	US	PA	WAYNE	19087	435 DEVON PARK DRIVE,	SUITE 715	610-254-4201	US	PA	WAYNE	19087	435 DEVON PARK DRIVE,	SUITE 715	US	DE	980217544	MEDGENICS, INC.	20090623	4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 16:03:00.0	0	1	gnmx-20190630.xml	1	
0001144204-19-039523	1620459	JAMES RIVER GROUP HOLDINGS, LTD.	6331	BM		PEMBROKE	HM 08	90 PITTS BAY ROAD		1-441-278-4580	BM		PEMBROKE	HM 08	90 PITTS BAY ROAD		BM		980585280			1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 16:03:00.0	0	0	tv525990_8k_htm.xml	1	
0001144204-19-039524	1700175	HERITAGE NOLA BANCORP, INC.	6035	US	LA	COVINGTON	70433	205 NORTH COLUMBIA STREET		985-892-4565	US	LA	COVINGTON	70433	205 NORTH COLUMBIA STREET		US	MD	000000000			4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 16:04:00.0	0	1	hrgg-20190630.xml	1	
0001144204-19-039527	1425565	REAL GOODS SOLAR, INC.	1700	US	CO	DENVER	80202	110 16TH STREET, 3RD FLOOR		303-222-3600	US	CO	DENVER	80202	110 16TH STREET, 3RD FLOOR		US	CO	261851813			4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 16:07:00.0	0	1	rgse-20190630.xml	1	
0001144204-19-039530	1761940	DIAMOND S SHIPPING INC.	4700	US	CT	GREENWICH	06830	33 BENEDICT PLACE 2ND FLOOR		(203) 413-2000	US	CT	GREENWICH	06830	33 BENEDICT PLACE 2ND FLOOR		MH		000000000	ATHENA SPINCO INC.	20190227	4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 16:08:00.0	0	1	dssi-20190630.xml	1	
0001144204-19-039544	1328792	TECHPRECISION CORP	3440	US	MA	WESTMINSTER	01473	1 BELLA DRIVE		978-874-0591	US	MA	WESTMINSTER	01473	1 BELLA DRIVE		US	DE	000000000	TECHPRECISION CORP	20060309	4-NON	0	0331	10-Q	20190630	2020	Q1	20190813	2019-08-13 16:17:00.0	0	1	tpcs-20190630.xml	1	
0001144204-19-039547	1654595	MEDALIST DIVERSIFIED REIT, INC.	6798							8043444435	US	VA	RICHMOND	23221	11 S. 12TH STREET	SUITE 401	US	MD	000000000			4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 16:19:00.0	0	1	mdrr-20190630.xml	1	
0001144204-19-039571	1759008	ACAMAR PARTNERS ACQUISITION CORP.	6770	US	FL	MIAMI	33131	1450 BRICKELL AVENUE	SUITE 2130	786-264-6680	US	FL	MIAMI	33131	1450 BRICKELL AVENUE	SUITE 2130	US	DE	832456129			4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 16:46:00.0	0	1	acam-20190630.xml	1	
0001144204-19-039574	1187953	CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.	2836	US	AZ	PHOENIX	85029	2017 W PEORIA AVENUE		(602) 680-7439	US	AZ	PHOENIX	85029	2017 W PEORIA AVENUE		US	NV	870622284	JOLLEY MARKETING INC	20020910	4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 16:49:00.0	0	1	celz-20190630.xml	1	
0001144204-19-039576	1746109	BANK FIRST CORP	6021	US	WI	MANITOWOC	54220	402 NORTH EIGHTH STREET		920-652-3100	US	WI	MANITOWOC	54220	402 NORTH EIGHTH STREET		US	WI	391435359	BANK FIRST NATIONAL CORP	20180711	4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 16:50:00.0	0	1	bfc-20190630.xml	1	
0001144204-19-039595	30831	DYNASIL CORP OF AMERICA	3220	US	MA	NEWTON	02458	313 WASHINGTON STREET	SUITE 403	6176686855	US	MA	NEWTON	02458	313 WASHINGTON STREET	SUITE 403	US	DE	221734088			4-NON	0	0930	10-Q	20190630	2019	Q3	20190813	2019-08-13 17:02:00.0	0	1	dysl-20190630.xml	1	
0001144204-19-039603	1288359	OTELCO INC.	4813	US	AL	ONEONTA	35121	505 THIRD AVE E		205-625-3574	US	AL	ONEONTA	35121	505 THIRD AVE E		US	DE	522128395	RURAL LEC ACQUISITION LLC	20040423	4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 17:04:00.0	0	1	otel-20190630.xml	1	
0001144204-19-039620	1130166	CYCLACEL PHARMACEUTICALS, INC.	2834	US	NJ	BERKELEY HEIGHTS	07922	200 CONNELL DRIVE	SUITE 1500	908-517-7330	US	NJ	BERKELEY HEIGHTS	07922	200 CONNELL DRIVE	SUITE 1500	US	DE	911766850	XCYTE THERAPIES INC	20001218	4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 17:12:00.0	0	1	cycc-20190630.xml	1	
0001144519-19-000048	1144519	BUNGE LTD	2070	US	NY	WHITE PLAINS	10606	50 MAIN STREET	6TH FLOOR	914-684-2800	US	NY	WHITE PLAINS	10606	50 MAIN STREET	6TH FLOOR			000000000	BUNGE LTD	20010710	1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 16:41:00.0	1	0	bg813198-k_htm.xml	1	
0001158449-19-000160	1158449	ADVANCE AUTO PARTS INC	5531	US	NC	RALEIGH	27604	2635 EAST MILLBROOK ROAD		5403624911	US	VA	ROANOKE	24012	5008 AIRPORT ROAD		US	DE	542049910			1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 06:41:00.0	1	0	aap8kq22019secreport_htm.xml	1	
0001158449-19-000165	1158449	ADVANCE AUTO PARTS INC	5531	US	NC	RALEIGH	27604	2635 EAST MILLBROOK ROAD		5403624911	US	VA	ROANOKE	24012	5008 AIRPORT ROAD		US	DE	542049910			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 16:04:00.0	0	1	aap10q71319secreport_htm.xml	1	
0001161154-19-000047	1161154	ENERGY TRANSFER OPERATING, L.P.	4610	US	TX	DALLAS	75225	8111 WESTCHESTER DRIVE	SUITE 600	214-981-0700	US	TX	DALLAS	75225	8111 WESTCHESTER DRIVE	SUITE 600			731493906	ENERGY TRANSFER PARTNERS, L.P.	20170428	1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 17:01:00.0	0	0	eto8-k08132019citiconf_htm.xml	1	
0001165527-19-000134	1697412	ALFACOURSE INC.	7812	IE		STEPASIDE	DUBLIN 18	22 THE CEDARS CRUAGH WOOD		941-363-6663	IE		STEPASIDE	DUBLIN 18	22 THE CEDARS CRUAGH WOOD		US	NV	611787148			4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 12:44:00.0	0	1	alfa-20190630.xml	1	
0001165527-19-000136	1415332	LITHIUM CORP	4899	US	NV	ELKO	89801	1031 RAILROAD ST. STE. 102B		775-410-5287	US	NV	ELKO	89801	1031 RAILROAD ST. STE. 102B				980530295	UTALK COMMUNICATIONS INC.	20071016	4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 13:48:00.0	0	1	ltum-20190630.xml	1	
0001171843-19-005442	1013706	WILHELMINA INTERNATIONAL, INC.	8742	US	TX	DALLAS	75201	200 CRESCENT COURT	SUITE 1400	2146617488	US	TX	DALLAS	75201	200 CRESCENT COURT	SUITE 1400	US	DE	742781950	NEW CENTURY EQUITY HOLDINGS CORP	20010220	4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 08:46:00.0	0	1	whlm-20190630.xml	1	
0001171843-19-005445	887151	CAPSTONE THERAPEUTICS CORP.	2834	US	AZ	TEMPE	85281	1275 WEST WASHINGTON STREET	SUITE 101	6022865520	US	AZ	TEMPE	85281	1275 WEST WASHINGTON STREET	SUITE 101	US	DE	860585310	ORTHOLOGIC CORP	19940211	4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 09:01:00.0	0	1	caps-20190630.xml	1	
0001171843-19-005468	96699	TECHNICAL COMMUNICATIONS CORP	3663	US	MA	CONCORD	01742	100 DOMINO DR		9782875100	US	MA	CONCORD	01742-2892	100 DOMINO DRIVE		US	MA	042295040			4-NON	0	0930	10-Q	20190630	2019	Q3	20190813	2019-08-13 17:01:00.0	0	1	tcco-20190629.xml	1	
0001174947-19-000981	12040	FLANIGANS ENTERPRISES INC	5812	US	FL	FORT LAUDERDALE	33309	2841 CYPRESS CREEK RD		3059749003	US	FL	FORT LAUDERDALE	33309	2841 CYPRESS CREEK ROAD		US	FL	590877638	BIG DADDYS LOUNGES INC	19780309	4-NON	0	0930	10-Q	20190630	2019	Q3	20190813	2019-08-13 15:57:00.0	0	1	bdl-20190629.xml	1	
0001178913-19-002152	1684693	SOL-GEL TECHNOLOGIES LTD.	2834	IL		NESS ZIONA	7403648	7 GOLDA MEIR ST.	WEIZMANN SCIENCE PARK	97289313433	IL		NESS ZIONA	7403648	7 GOLDA MEIR ST.	WEIZMANN SCIENCE PARK	IL		000000000			4-NON	0	1231	6-K	20190630	2019	Q2	20190813	2019-08-13 07:06:00.0	0	1	slgl-20190630.xml	1	
0001185185-19-001116	1316644	AEROGROW INTERNATIONAL, INC.	5200	US	CO	BOULDER	80301	6075 LONGBOW DRIVE	SUITE 200	303-444-7755	US	CO	BOULDER	80301	6075 LONGBOW DRIVE	SUITE 200	US	NV	460510685			4-NON	0	0331	10-Q	20190630	2020	Q1	20190813	2019-08-13 17:08:00.0	0	1	aero-20190630.xml	1	
0001193125-19-219245	1004702	OCEANFIRST FINANCIAL CORP	6035	US	NJ	TOMS RIVER	08753-8396	975 HOOPER AVE		7322404500	US	NJ	TOMS RIVER	08723	975 HOOPER AVENUE		US	DE	223412577	OCEAN FINANCIAL CORP	19951208	1-LAF	0	1231	8-K	20190731			20190813	2019-08-12 20:19:00.0	1	0	d740810d8k_htm.xml	1	
0001193125-19-219265	70318	TENET HEALTHCARE CORP	8062	US	TX	DALLAS	75202	1445 ROSS AVENUE	SUITE 1400	469-893-2200	US	TX	DALLAS	75202	1445 ROSS AVENUE	SUITE 1400	US	NV	952557091	NATIONAL MEDICAL ENTERPRISES INC /NV/	19920703	1-LAF	0	1231	8-K	20190731			20190813	2019-08-12 20:48:00.0	0	0	d790316d8k_htm.xml	1	
0001193125-19-219280	1099219	METLIFE INC	6311	US	NY	NEW YORK	10166	200 PARK AVENUE		212-578-5500	US	NY	NEW YORK	10166	200 PARK AVENUE		US	DE	134075851			1-LAF	0	1231	8-K	20190731			20190813	2019-08-12 20:59:00.0	0	0	d757732d8k_htm.xml	1	
0001193125-19-219330	55135	KELLY SERVICES INC	7363	US	MI	TROY	48084	999 W BIG BEAVER RD		2483624444	US	MI	TROY	48084	999 WEST BIG BEAVER RD		US	DE	381510762			1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 06:02:00.0	0	0	d792186d8k_htm.xml	1	
0001193125-19-219443	1337553	AERIE PHARMACEUTICALS INC	2836	US	NC	RESEARCH TRIANGLE PARK	27709	7020 KIT CREEK ROAD	SUITE 270	919-313-9650	US	NC	RESEARCH TRIANGLE PARK	27709	7020 KIT CREEK ROAD	SUITE 270	US	DE	203109565			1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 06:31:00.0	0	0	d736578d8k_htm.xml	1	
0001193125-19-219444	1276520	GENWORTH FINANCIAL INC	6311	US	VA	RICHMOND	23230	6620 WEST BROAD STREET		804-281-6000	US	VA	RICHMOND	23230	6620 WEST BROAD STREET		US	DE	800873306			1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 06:34:00.0	0	0	d782141d8k_htm.xml	1	
0001193125-19-219445	1276520	GENWORTH FINANCIAL INC	6311	US	VA	RICHMOND	23230	6620 WEST BROAD STREET		804-281-6000	US	VA	RICHMOND	23230	6620 WEST BROAD STREET		US	DE	800873306			1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 06:36:00.0	0	0	d791888d8k_htm.xml	1	
0001193125-19-219463	1564708	NEWS CORP	2711	US	NY	NEW YORK	10036	1211 AVENUE OF THE AMERICAS		212-416-3400	US	NY	NEW YORK	10036	1211 AVENUE OF THE AMERICAS		US	DE	000000000	NEWS CORP	20130628	1-LAF	1	0630	10-K	20190630	2019	FY	20190813	2019-08-13 07:10:00.0	0	1	nws-20190630.xml	1	
0001193125-19-219505	1171825	CIT GROUP INC	6021	US	NJ	LIVINGSTON	07039	1 CIT DRIVE		9737405000	US	NJ	LIVINGSTON	07039	1 CIT DRIVE		US	DE	651051192	CIT GROUP INC DEL	20020422	1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 07:59:00.0	0	0	d740420d8k_htm.xml	1	
0001193125-19-219555	1111335	VISTEON CORP	3714	US	MI	VAN BUREN TOWNSHIP	48111	ONE VILLAGE CENTER DRIVE		800-847-8366	US	MI	VAN BUREN TOWNSHIP	48111	ONE VILLAGE CENTER DRIVE		US	DE	383519512			1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 08:46:00.0	0	0	d770826d8k_htm.xml	1	
0001193125-19-219596	1618756	RESTAURANT BRANDS INTERNATIONAL INC.	5812	CA	ON	TORONTO	M5X 1E1	130 KING STREET WEST	SUITE 300	(905) 845-6511	CA	ON	TORONTO	M5X 1E1	130 KING STREET WEST	SUITE 300	CA		000000000	9060669 CANADA INC.	20141028	1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 09:05:00.0	0	0	d791450d8k_htm.xml	2	1618755
0001193125-19-219704	81018	PUBLIC SERVICE CO OF COLORADO	4931	US	CO	DENVER	80202	1800 LARIMER STREET		3035717511	US	CO	DENVER	80201	P O BOX 840 STE 300		US	CO	840296600			4-NON	0	1231	8-K	20190731			20190813	2019-08-13 11:36:00.0	0	0	d789097d8k_htm.xml	1	
0001193125-19-219742	1275101	BANK OF THE JAMES FINANCIAL GROUP INC	6022	US	VA	LYNCHBURG	24505	P O BOX 1200		4348462000							US	VA	200500300			4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 12:22:00.0	0	1	botj-20190630.xml	1	
0001193125-19-219887	1339947	VIACOM INC.	4841	US	NY	NEW YORK	10036	1515 BROADWAY		(212) 258-6000	US	NY	NEW YORK	10036	1515 BROADWAY		US	DE	203515052	NEW VIACOM CORP.	20050927	1-LAF	0	0930	8-K	20190731			20190813	2019-08-13 15:16:00.0	0	0	d792257d8k_htm.xml	1	
0001193125-19-219888	813828	CBS CORP	4833	US	NY	NEW YORK	10019	51 WEST 52ND STREET	35TH FLOOR	2129754321	US	NY	NEW YORK	10019	51 WEST 52ND STREET	35TH FLOOR	US	DE	042949533	VIACOM INC	19920703	1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 15:17:00.0	1	0	d751220d8k_htm.xml	1	
0001193125-19-219901	1711799	NUVEEN GLOBAL CITIES REIT, INC.	6798	US	NY	NEW YORK	10017	730 THIRD AVENUE	3RD FLOOR	212-490-9000	US	NY	NEW YORK	10017	730 THIRD AVENUE	3RD FLOOR	US	MD	821419222			4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 15:25:00.0	0	1	nuveen-20190630.xml	1	
0001193125-19-219923	890394	MOSYS, INC.	3674	US	CA	SAN JOSE	95131	2309 BERING DRIVE		408 418 7500	US	CA	SAN JOSE	95131	2309 BERING DRIVE		US	DE	770291941	MONOLITHIC SYSTEM TECHNOLOGY INC	19960613	4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 15:46:00.0	0	1	mosy-20190630.xml	1	
0001193125-19-219949	1651944	CONSTELLATION ALPHA CAPITAL CORP.	8071	US	FL	WEST PALM BEACH	33411	EMERALD VIEW, SUITE 400	2054 VISTA PARK	(561) 404-9034	US	FL	WEST PALM BEACH	33411	EMERALD VIEW, SUITE 400	2054 VISTA PARK	VG		000000000			2-ACC	0	0331	10-Q	20190630	2020	Q1	20190813	2019-08-13 16:07:00.0	0	1	cnacu-20190630.xml	1	
0001193125-19-219955	40730	MOTORS LIQUIDATION CO	3711	US	MI	DETROIT	48265-3000	500 RENAISSANCE CTR	SUITE 1400	313 556-5000	US	MI	DETROIT	48265-3000	500 RENAISSANCE CTR	SUITE 1400	US	DE	380572515	GENERAL MOTORS CORP	19930816	4-NON	0	0331	10-Q	20190630	2020	Q1	20190813	2019-08-13 16:12:00.0	0	1	mtlqq-20190630.xml	1	
0001193125-19-219967	1323885	ATRICURE, INC.	3841	US	OH	MASON	45040	7555 INNOVATION WAY		513-755-4100	US	OH	MASON	45040	7555 INNOVATION WAY		US	DE	341940305			1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 16:16:00.0	1	0	d788489d8k_htm.xml	1	
0001193125-19-219968	356171	TRICO BANCSHARES /	6022	US	CA	CHICO	95973	TRICO BANCSHARES	63 CONSTITUTION DRIVE	5308980300	US	CA	CHICO	95973	TRICO BANCSHARES	63 CONSTITUTION DRIVE	US	CA	942792841			1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 16:16:00.0	1	0	d790878d8k_htm.xml	1	
0001193125-19-219969	1707210	NAVIOS MARITIME CONTAINERS L.P.	4412	MC		MONTE CARLO	MC 98000	7 AVENUE DE GRANDE BRETAGNE, OFFICE 1182		377-0-640629507	MC		MONTE CARLO	MC 98000	7 AVENUE DE GRANDE BRETAGNE, OFFICE 1182		MH		000000000	NAVIOS MARITIME CONTAINERS INC	20180921	4-NON	0	1231	6-K	20190630	2019	Q2	20190813	2019-08-13 16:17:00.0	0	1	nmci-20190630.xml	1	
0001193125-19-219972	1664106	LOGICBIO THERAPEUTICS, INC.	2836	US	MA	CAMBRIDGE	02139	99 ERIE STREET		617-245-0399	US	MA	CAMBRIDGE	02139	99 ERIE STREET		US	DE	471514975			4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 16:17:00.0	0	1	logc-20190630.xml	1	
0001193125-19-219979	1478242	IQVIA HOLDINGS INC.	8731	US	NC	DURHAM	27703	4820 EMPEROR BLVD.		919-998-2000	US	NC	DURHAM	27703	4820 EMPEROR BLVD.		US	NC	271341991	QUINTILES IMS HOLDINGS, INC.	20161003	1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 16:20:00.0	1	0	d789837d8k_htm.xml	1	
0001193125-19-219995	1466301	CLOVIS ONCOLOGY, INC.	2834	US	CO	BOULDER	80301	5500 FLATIRON PARKWAY	SUITE 100	(303) 625-5000	US	CO	BOULDER	80301	5500 FLATIRON PARKWAY	SUITE 100	US	DE	900475355			1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 16:29:00.0	0	0	d770430d8k_htm.xml	1	
0001193125-19-220001	726513	TRIBUNE MEDIA CO	4833	US	IL	CHICAGO	60654	515 NORTH STATE STREET	SUITE 2400	3122223394	US	IL	CHICAGO	60654	515 NORTH STATE STREET	SUITE 2400	US	DE	361880355	TRIBUNE MEDIA CO	20140723	1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 16:31:00.0	0	0	d764273d8k_htm.xml	1	
0001193125-19-220002	1769267	FIRST SEACOAST BANCORP	6035	US	NH	DOVER	03820	633 CENTRAL AVENUE		603-742-4680	US	NH	DOVER	03820	633 CENTRAL AVENUE		US		000000000			4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 16:32:00.0	0	1	fsea-20190630.xml	1	
0001193125-19-220007	1130310	CENTERPOINT ENERGY INC	4911	US	TX	HOUSTON	77002	1111 LOUISIANA ST.		7132073000	US	TX	HOUSTON	77002	1111 LOUISIANA ST.		US	TX	740694415	RELIANT ENERGY REGCO INC	20001220	1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 16:32:00.0	1	0	d764285d8k_htm.xml	1	
0001193125-19-220013	917273	RAMBUS INC	3674	US	CA	SUNNYVALE	94089	1050 ENTERPRISE WAY, SUITE 700		408-462-8000	US	CA	SUNNYVALE	94089	1050 ENTERPRISE WAY, SUITE 700		US	DE	943112828			1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 16:36:00.0	0	0	d790399d8k_htm.xml	1	
0001193125-19-220023	1464423	PENNYMAC MORTGAGE INVESTMENT TRUST	6798	US	CA	WESTLAKE VILLAGE	91361	3043 TOWNSGATE ROAD		(818) 224-7442	US	CA	WESTLAKE VILLAGE	91361	3043 TOWNSGATE ROAD		US	MD	270186273			1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 16:39:00.0	0	0	d740804d8k_htm.xml	1	
0001193125-19-220043	1278021	MARKETAXESS HOLDINGS INC	6211	US	NY	NEW YORK	10001	55 HUDSON YARDS, 15TH FLOOR		212-831-6000	US	NY	NEW YORK	10001	55 HUDSON YARDS, 15TH FLOOR				522230784	MARKETAXESS HOLDING INC	20040129	1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 16:49:00.0	1	0	d787208d8k_htm.xml	1	
0001193125-19-220044	1618756	RESTAURANT BRANDS INTERNATIONAL INC.	5812	CA	ON	TORONTO	M5X 1E1	130 KING STREET WEST	SUITE 300	(905) 845-6511	CA	ON	TORONTO	M5X 1E1	130 KING STREET WEST	SUITE 300	CA		000000000	9060669 CANADA INC.	20141028	1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 16:49:00.0	0	0	d790446d8k_htm.xml	2	1618755
0001193125-19-220048	1616707	WAYFAIR INC.	5961	US	MA	BOSTON	02116	4 COPLEY PLACE		617 532 6100	US	MA	BOSTON	02116	4 COPLEY PLACE				364791999			1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 16:50:00.0	0	0	d751266d8k_htm.xml	1	
0001193125-19-220054	895665	SUPERCONDUCTOR TECHNOLOGIES INC	3663	US	TX	AUSTIN	78754-4540	9101 WALL STREET	SUITE 1300	512-334-8900	US	TX	AUSTIN	78754-4540	9101 WALL STREET	SUITE 1300	US	DE	770158076			4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 16:52:00.0	0	1	scon-20190629.xml	1	
0001193125-19-220067	749660	ICAD INC	3841	US	NH	NASHUA	03062	98 SPIT BROOK ROAD, SUITE 100		603-882-5200	US	NH	NASHUA	03062	98 SPIT BROOK ROAD, SUITE 100		US	DE	020377419	HOWTEK INC	19920703	4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 16:59:00.0	0	1	icad-20190630.xml	1	
0001193125-19-220072	789570	MGM RESORTS INTERNATIONAL	7011	US	NV	LAS VEGAS	89109	3600 LAS VEGAS BLVD S		702-693-7120	US	NV	LAS VEGAS	89109	3600 LAS VEGAS BLVD S.		US	DE	880215232	MGM MIRAGE	20000823	1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 17:01:00.0	0	0	d764268d8k_htm.xml	1	
0001193125-19-220076	1666134	BLACKLINE, INC.	7372	US	CA	WOODLAND HILLS	91367	21300 VICTORY BOULEVARD	12TH FLOOR	818-223-9008	US	CA	WOODLAND HILLS	91367	21300 VICTORY BOULEVARD	12TH FLOOR	US	DE	463354276			1-LAF	0	1231	8-K	20190731			20190813	2019-08-13 17:03:00.0	0	0	d791910d8k_htm.xml	1	
0001193125-19-220097	736772	CNB FINANCIAL CORP/PA	6022	US	PA	CLEARFIELD	16830	1 SOUTH SECOND STREET	P.O. BOX 42	8147659621	US	PA	CLEARFIELD	16830	1 SOUTH SECOND STREET	P.O. BOX 42	US	PA	251450605			2-ACC	0	1231	8-K	20190731			20190813	2019-08-13 17:11:00.0	1	0	d767626d8k_htm.xml	1	
0001213809-19-000061	1213809	DYADIC INTERNATIONAL INC	2836	US	FL	JUPITER	33477	140 INTRACOASTAL POINTE DRIVE	SUITE 404	561-743-8333	US	FL	JUPITER	33477	140 INTRACOASTAL POINTE DRIVE	SUITE 404	US	DE	450486747	CCP WORLDWIDE INC	20030110	4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 16:24:00.0	0	1	dyai-20190630.xml	1	
0001213900-19-015389	1553404	PACIFIC GREEN TECHNOLOGIES INC.	4955	US	CA	SAN JOSE	95129	5205 PROSPECT ROAD	SUITE 135-226	(408) 538-3373	GB		LONDON	W1S 4GA	4, ALBEMARLE ST		US	DE	522171803			4-NON	0	0331	10-Q	20190630	2020	Q1	20190813	2019-08-12 17:55:00.0	0	1	pgtk-20190630.xml	1	
0001213900-19-015397	1743745	GREENLANE HOLDINGS, INC.	5099	US	FL	BOCA RATON	33487	1095 BROKEN SOUND PARKWAY	SUITE 300	877-292-7660	US	FL	BOCA RATON	33487	1095 BROKEN SOUND PARKWAY	SUITE 300	US	DE	830806637			4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-12 18:42:00.0	0	1	gnln-20190630.xml	1	
0001213900-19-015411	1144546	FICAAR, INC	4813	US	VA	WASHINGTON	22747	360 MAIN STREET		540-675-3149	US	VA	WASHINGTON	22747	360 MAIN STREET		US	DE	582634747	OWNERTEL INC	20010711	4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 06:03:00.0	0	1	cik0001144546-20190630.xml	1	
0001213900-19-015413	1513525	ADIAL PHARMACEUTICALS, INC.	2834	US	VA	CHARLOTTESVILLE	22902	1180 SEMINOLE TRAIL	SUITE 495	434-422-9800	US	VA	CHARLOTTESVILLE	22902	1180 SEMINOLE TRAIL	SUITE 495	US	DE	800667150	ADIAL PHARMACEUTICALS, L.L.C.	20170515	4-NON	0	1231	10-Q	20190630	2019	Q2	20190813	2019-08-13 06:06:00.0	0	1	adil-20190630.xml	1	
